"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.358531, -416.533000, 99.356335, 10, 98.997804, hesbo_0='-0.3274106915577788',hesbo_1='0.05455669102279881',hesbo_10='0.313757102810553',hesbo_11='0.3938545140336931',hesbo_12='-0.4415820689898913',hesbo_13='-0.9948337059512036',hesbo_14='0.8559663428194924',hesbo_15='-0.482978684232097',hesbo_2='0.8899136120372575',hesbo_3='0.24473530511649977',hesbo_4='-0.16634917310885056',hesbo_5='-0.6812313124823381',hesbo_6='-0.9796561873038221',hesbo_7='0.9375256475164093',hesbo_8='0.14747895108776587',hesbo_9='0.9948521927289378'
0.420213, -417.713900, 117.783506, 11, 117.363293, hesbo_0='-0.3365028986387295',hesbo_1='-0.13087294128871574',hesbo_10='0.3997764114220195',hesbo_11='0.3862411536725012',hesbo_12='-0.24004800594465614',hesbo_13='-0.9745196015638498',hesbo_14='0.5700971524666862',hesbo_15='-0.7810580711117523',hesbo_2='0.7713885471344619',hesbo_3='0.4022422071648264',hesbo_4='-0.3008597830114821',hesbo_5='-0.8419493042876278',hesbo_6='-0.9804454117933096',hesbo_7='0.9812478877838853',hesbo_8='0.1930386354805771',hesbo_9='0.9956343750410623'
0.438702, -425.487500, 124.571181, 12, 124.132479, hesbo_0='-0.46853014657923386',hesbo_1='-0.011006029528684125',hesbo_10='0.060834592823858724',hesbo_11='0.33522006204111365',hesbo_12='-0.8532435983499016',hesbo_13='-0.9773708331921598',hesbo_14='0.9366656326296767',hesbo_15='-0.514966933611369',hesbo_2='0.8713921679264458',hesbo_3='0.2659399190446088',hesbo_4='-0.35501791710368347',hesbo_5='-0.5634178281543658',hesbo_6='-0.9735086782069752',hesbo_7='0.9491351610491965',hesbo_8='0.311424435911269',hesbo_9='0.9978362864481021'
0.477863, -426.367500, 131.565901, 13, 131.088038, hesbo_0='-0.037754557454144466',hesbo_1='0.1906776772811083',hesbo_10='-0.22155442195738428',hesbo_11='0.3074227926683839',hesbo_12='-0.8834533389680687',hesbo_13='-0.9724746325914244',hesbo_14='0.6784715844193605',hesbo_15='-0.8387219350896657',hesbo_2='0.6564719387300273',hesbo_3='0.0582690759671618',hesbo_4='0.028580791764436286',hesbo_5='-0.5090643150663913',hesbo_6='-0.952405569244499',hesbo_7='0.9937376762708539',hesbo_8='0.47361631348311306',hesbo_9='0.9995109783892333'
0.509677, -430.510800, 144.647970, 14, 144.138293, hesbo_0='-0.48637979538994425',hesbo_1='0.09704661456851782',hesbo_10='0.046335079582964234',hesbo_11='0.4375596215315487',hesbo_12='-0.937941692138249',hesbo_13='-0.9708504598589679',hesbo_14='0.8608215309280238',hesbo_15='-0.7067998345834476',hesbo_2='0.7048870324685976',hesbo_3='-0.10407367074963558',hesbo_4='-0.09779538928140341',hesbo_5='-0.7734583687347063',hesbo_6='-0.9619348168980567',hesbo_7='0.979543366915657',hesbo_8='0.45553624462210274',hesbo_9='0.9995135740872305'
0.535160, -434.851100, 151.591314, 15, 151.056154, hesbo_0='-0.5179344425399577',hesbo_1='0.2144966929840082',hesbo_10='0.03352756461206807',hesbo_11='0.3063587886099486',hesbo_12='-0.8761293851912778',hesbo_13='-0.9686135874369187',hesbo_14='0.9941673013337828',hesbo_15='-0.8594867692098482',hesbo_2='0.8368533843125932',hesbo_3='0.021102019786701343',hesbo_4='-0.07949995601041004',hesbo_5='-0.7350813465476901',hesbo_6='-0.9756577680309667',hesbo_7='0.9911495451683787',hesbo_8='0.46756994051111356',hesbo_9='0.9995135740872305'
0.554159, -455.682400, 158.209435, 16, 157.655277, hesbo_0='-0.5179344425399577',hesbo_1='0.35112589508573766',hesbo_10='0.04519055606092692',hesbo_11='-0.06448582422844928',hesbo_12='-0.8665519393773595',hesbo_13='-0.9686135874369187',hesbo_14='0.7667292235247092',hesbo_15='-0.8594867692098482',hesbo_2='0.8287665886501479',hesbo_3='0.021102019786701343',hesbo_4='-0.07949995601041004',hesbo_5='-0.5478433159036049',hesbo_6='-0.7468915027078665',hesbo_7='0.9911495451683787',hesbo_8='0.46756994051111356',hesbo_9='0.9995135740872305'
0.638575, -459.812600, 183.425790, 17, 182.787215, hesbo_0='-0.6061179914088443',hesbo_1='0.35112589508573766',hesbo_10='0.036673274767144326',hesbo_11='-0.061263795737432236',hesbo_12='-0.897214424707545',hesbo_13='-0.9686135874369187',hesbo_14='0.7027821995182533',hesbo_15='-0.8658259945565184',hesbo_2='0.7165586875878103',hesbo_3='-0.0017192393581968446',hesbo_4='-0.027773825141595432',hesbo_5='-0.5774571499713652',hesbo_6='-0.9104170989597744',hesbo_7='0.9911495451683787',hesbo_8='0.5431665227606508',hesbo_9='0.9995135740872305'
0.730014, -465.420100, 213.816596, 18, 213.086582, hesbo_0='-0.6334946768288047',hesbo_1='0.32268874158898164',hesbo_10='-0.1881477941655707',hesbo_11='-0.06077288260967573',hesbo_12='-0.8056993077171031',hesbo_13='-0.9686135874369187',hesbo_14='0.6643264323227696',hesbo_15='-0.8658259945565184',hesbo_2='0.7165586875878103',hesbo_3='-0.05628984220037825',hesbo_4='-0.2665052099084366',hesbo_5='-0.3608112496104293',hesbo_6='-0.9104170989597744',hesbo_7='0.9874934781345124',hesbo_8='0.5615999324014691',hesbo_9='0.9995135740872305'
0.755730, -467.218200, 224.907297, 19, 224.151567, hesbo_0='-0.6929720906229122',hesbo_1='0.2972611338940516',hesbo_10='-0.18150513295603632',hesbo_11='-0.06039308234356355',hesbo_12='-0.8777352042420629',hesbo_13='-0.9686135874369187',hesbo_14='0.7014433496818224',hesbo_15='-0.9418107652817123',hesbo_2='0.7766798112060469',hesbo_3='0.0015108342169642963',hesbo_4='-0.26632620011002106',hesbo_5='-0.454003758857883',hesbo_6='-0.9158141939725178',hesbo_7='0.9920372210318029',hesbo_8='0.40823202388932844',hesbo_9='0.9995135740872305'
0.842029, -476.383600, 258.171928, 20, 257.329899, hesbo_0='-0.2501399725809589',hesbo_1='0.20150198577224865',hesbo_10='-0.18505273719436544',hesbo_11='-0.13831659238161464',hesbo_12='-0.8590806811168599',hesbo_13='-0.9933736833023589',hesbo_14='0.6865540608227163',hesbo_15='-0.8045459197882212',hesbo_2='0.7554138275220574',hesbo_3='0.07300822659263972',hesbo_4='-0.40451360913074497',hesbo_5='-0.3607482404944907',hesbo_6='-0.9495205497488232',hesbo_7='0.9920372210318029',hesbo_8='0.46231857984869174',hesbo_9='0.9995135740872305'
0.868537, -481.440300, 265.667375, 21, 264.798838, hesbo_0='-0.25886988597331506',hesbo_1='0.15314220537563394',hesbo_10='-0.18505273719436544',hesbo_11='-0.15557801280127914',hesbo_12='-0.9354038466966295',hesbo_13='-0.9933736833023589',hesbo_14='0.6764773722684247',hesbo_15='-0.9881395480439135',hesbo_2='0.7801903982344818',hesbo_3='0.16950749684657151',hesbo_4='-0.5725595876889856',hesbo_5='-0.3607482404944907',hesbo_6='-0.9630732649288047',hesbo_7='0.9920372210318029',hesbo_8='0.5217667550140102',hesbo_9='0.9999922908556798'
0.887746, -483.737500, 273.534081, 22, 272.646335, hesbo_0='-0.8210092038801076',hesbo_1='0.2972611338940516',hesbo_10='-0.32269367759706913',hesbo_11='-0.19532515278745843',hesbo_12='-0.9981029209781831',hesbo_13='-0.9985231161108753',hesbo_14='0.43173343942400466',hesbo_15='-0.9505120770050377',hesbo_2='0.7858866485295544',hesbo_3='0.16816982571624184',hesbo_4='-0.585435851397926',hesbo_5='-0.2658501760525043',hesbo_6='-0.9785042739269159',hesbo_7='0.9920372210318029',hesbo_8='0.48610094153054506',hesbo_9='0.9995135740872305'
1.091752, -487.902100, 345.837000, 23, 344.745249, hesbo_0='-0.8268249008535471',hesbo_1='0.2647240139667262',hesbo_10='-0.14672191385239663',hesbo_11='-0.12250998396890633',hesbo_12='-0.9959387299859639',hesbo_13='-0.9697939599326121',hesbo_14='0.6940079572340863',hesbo_15='-0.6370066036417742',hesbo_2='0.8038611891107192',hesbo_3='0.030669686317133626',hesbo_4='-0.5854606297789327',hesbo_5='0.03440031750889849',hesbo_6='-0.9887459519570726',hesbo_7='0.991830401064038',hesbo_8='0.53119385300328',hesbo_9='0.9853488198270963'
1.136322, -493.795400, 367.716147, 24, 366.579825, hesbo_0='-0.7708222768223274',hesbo_1='-0.04508646920306936',hesbo_10='-0.38993582894151235',hesbo_11='-0.309043696899272',hesbo_12='-0.9380333343362868',hesbo_13='-0.9697939599326121',hesbo_14='0.6940079572340863',hesbo_15='-0.6126697656400124',hesbo_2='0.20763805740988528',hesbo_3='0.13688687087803353',hesbo_4='-0.5854606297789327',hesbo_5='0.20793027014133725',hesbo_6='-0.9830002106711153',hesbo_7='0.9937121516875649',hesbo_8='0.5049826524217533',hesbo_9='0.9806171672220991'
1.262172, -496.255300, 428.180730, 25, 426.918558, hesbo_0='-0.704774563643403',hesbo_1='-0.24484173186020342',hesbo_10='-0.638429070811616',hesbo_11='-0.4410798844993916',hesbo_12='-0.9185013777573006',hesbo_13='-0.9687083458652468',hesbo_14='0.6809550597121927',hesbo_15='-0.438691844637344',hesbo_2='0.2748606844854986',hesbo_3='0.012727379178968157',hesbo_4='-0.23100990424289358',hesbo_5='0.21008185188382855',hesbo_6='-0.9904468134570804',hesbo_7='0.9726960007935059',hesbo_8='0.8396723369519423',hesbo_9='0.990142787718558'
1.316368, -497.124000, 439.122652, 26, 437.806284, hesbo_0='-0.7708222768223274',hesbo_1='-0.4269862195322516',hesbo_10='-0.45991234737806885',hesbo_11='-0.6037560526548129',hesbo_12='-0.9380333343362868',hesbo_13='-0.9697939599326121',hesbo_14='0.8088880132620169',hesbo_15='-0.6126697656400124',hesbo_2='0.29275926580899214',hesbo_3='0.10941211365199166',hesbo_4='-0.773520311152594',hesbo_5='0.22107452858397925',hesbo_6='-0.9787215292462192',hesbo_7='0.9937121516875649',hesbo_8='0.5049826524217533',hesbo_9='0.997901927576528'
1.415034, -501.245100, 483.099624, 27, 481.684590, hesbo_0='-0.6627166244764955',hesbo_1='-0.3673663723961793',hesbo_10='-0.6613562735122934',hesbo_11='-0.686637005528412',hesbo_12='-0.9864193077329197',hesbo_13='-0.9746501200639931',hesbo_14='0.6216691120565647',hesbo_15='-0.4857950284095247',hesbo_2='0.2881341152463799',hesbo_3='0.11695672631584664',hesbo_4='-0.6211731419881231',hesbo_5='0.2146610095076984',hesbo_6='-0.9904468134570804',hesbo_7='0.9708721386245935',hesbo_8='0.7978687524739163',hesbo_9='0.9868446359287157'
